Description: Results from the BQRRP speed comparison benchmark, recording the time it takes to perform BQRRP and alternative QR and QRCP factorizations.
File format: 7 columns, containing time for each algorithm: BQRRP+CholQR, BQRRP+QRF, HQRRP, HQRRP+QRF, HQRRP+CholQR, QRF, QP3;               rows correspond to BQRRP runs with block sizes varying in powers of 2, with numruns repititions of each block size
Num OMP threads:128
Input type:2
Input size:65536 by 65536
Additional parameters: BQRRP block size start: 256 BQRRP block size end: 8192 num runs per size 3 BQRRP d factor: 1.000000
311315233,  297294531,  2806390145,  0,  0,  159909075,  3889269158,
315388237,  305674245,  2865684670,  0,  0,  160902951,  3889269158,
318105937,  309692605,  2861713622,  0,  0,  162529876,  3889269158,
264147130,  261840402,  3091306470,  0,  0,  162765078,  0,
270627580,  269918975,  3175853160,  0,  0,  166300120,  0,
276424752,  282006899,  3169716271,  0,  0,  166323503,  0,
253503264,  258232169,  3560253238,  0,  0,  167543418,  0,
257272671,  263509750,  3572783063,  0,  0,  168949062,  0,
261444811,  267695752,  3568107288,  0,  0,  169637522,  0,
255840587,  260889375,  4787853287,  0,  0,  171132082,  0,
259661413,  265243733,  4759016584,  0,  0,  175973311,  0,
263268465,  269622723,  4811952317,  0,  0,  173432420,  0,
289415086,  292620853,  8261372255,  0,  0,  178512309,  0,
291809673,  295948582,  8262086848,  0,  0,  178033523,  0,
295966549,  298295045,  8239281513,  0,  0,  179025108,  0,
281940516,  304847368,  13935021713,  0,  0,  179829078,  0,
288687411,  312590336,  13900538611,  0,  0,  177408068,  0,
285468969,  320786460,  13922776833,  0,  0,  181213146,  0,
